name,specialization,latitude,longitude,hospital_name
Dr. Sheeraz. S. Siddiqui,GENERAL SURGEON,24.8176517,67.11176696,Indus
Dr. Nazia Lodhi,GENERAL SURGEON,24.8176517,67.11176696,Indus
Dr. M. Tayyab H. Siddiqui,GENERAL SURGEON,24.91899398,67.06395372,Tabba Heart Institute
DR. M. KHURRAM ZIA,GENERAL SURGEON & LAPAROSCOPY,24.81744784,67.00775898,Ziauddin Hospital
PROF. SHAFIQ UR REHMAN,GENERAL SURGEON & LAPAROSCOPY,24.81744784,67.00775898,Ziauddin Hospital
DR. KHURSHEED SAMOO,GENERAL SURGEON & LAPAROSCOPY,24.81744784,67.00775898,Ziauddin Hospital
Prof Muhammad Iqbal Khan,GENERAL SURGEON & LAPAROSCOPY,24.81744784,67.00775898,Ziauddin Hospital
DR. SYED AZHAR ALI SHAH,GENERAL SURGEON & LAPAROSCOPY,24.81744784,67.00775898,Ziauddin Hospital
PROF MUHAMMAD IQBAL KHAN,GENERAL SURGEON & LAPAROSCOPY,24.81744784,67.00775898,Ziauddin Hospital
DR. MIR ARSALAN ALI,GENERAL SURGEON & LAPAROSCOPY,24.81744784,67.00775898,Ziauddin Hospital
DR.SADAF CHISHTI,GENERAL SURGEON & LAPAROSCOPY,24.81744784,67.00775898,Ziauddin Hospital
DR. FARMAN ALI,GENERAL SURGEON & LAPAROSCOPY,24.81744784,67.00775898,Ziauddin Hospital
DR. SYED BAQIR ALI SHAH,GENERAL SURGEON & LAPAROSCOPY,24.81744784,67.00775898,Ziauddin Hospital
DR. ATIF ALVI,GENERAL SURGEON & LAPAROSCOPY,24.81744784,67.00775898,Ziauddin Hospital
DR. ALI KAMRAN,GENERAL SURGEON & LAPAROSCOPY,24.81744784,67.00775898,Ziauddin Hospital
DR. FOAD ALI MOOSA,GENERAL SURGEON & LAPAROSCOPY,24.81744784,67.00775898,Ziauddin Hospital
DR. HARIS RASHID,GENERAL SURGEON & LAPAROSCOPY,24.81744784,67.00775898,Ziauddin Hospital
DR. NADIA HAROON,GENERAL SURGEON & LAPAROSCOPY,24.81744784,67.00775898,Ziauddin Hospital
DR. NIDA WAHID BASHIR,GENERAL SURGEON & LAPAROSCOPY,24.81744784,67.00775898,Ziauddin Hospital
DR. FARAH IDRIS,GENERAL SURGEON & LAPAROSCOPY,24.81744784,67.00775898,Ziauddin Hospital
DR. NUSRAT ANIS,GENERAL SURGEON & LAPAROSCOPY,24.81744784,67.00775898,Ziauddin Hospital
DR. NUSRAT ANIS,GENERAL SURGEON & LAPAROSCOPY,24.81744784,67.00775898,Ziauddin Hospital
DR. SURRENDAR DAWANI,GENERAL SURGEON & LAPAROSCOPY,24.81744784,67.00775898,Ziauddin Hospital
DR. WAJAHAT HUSSAIN WASTY,GENERAL SURGEON & LAPAROSCOPY,24.81744784,67.00775898,Ziauddin Hospital
DR. SYED ALI HAIDER,GENERAL SURGEON & LAPAROSCOPY,24.81744784,67.00775898,Ziauddin Hospital
DR. ZAHID ALI,GENERAL SURGEON & LAPAROSCOPY,24.81744784,67.00775898,Ziauddin Hospital
DR. SYED ASIF ALI ZAIDI,GENERAL SURGEON & LAPAROSCOPY,24.81744784,67.00775898,Ziauddin Hospital
Dr. Sellal Ahmed,GERIATRICIAN,24.91899398,67.06395372,Tabba Heart Institute
Dr. Fariha Khalid,GYNAECOLOGIST,24.91899398,67.06395372,Tabba Heart Institute
Dr. Azra Jameel,GYNAECOLOGIST,24.91899398,67.06395372,Tabba Heart Institute
Dr. Saima Aziz,GYNAECOLOGY & OBSTETRICS,24.94434275,67.13907265,Dow
Dr. Shamaila Shamaun,GYNAECOLOGY & OBSTETRICS,24.94434275,67.13907265,Dow
Dr. Afshan Hassan,GYNAECOLOGY & OBSTETRICS,24.94434275,67.13907265,Dow
Dr. Nazia Hakeem,GYNAECOLOGY & OBSTETRICS,24.94434275,67.13907265,Dow
Dr. Shazia Jabbar,GYNAECOLOGY & OBSTETRICS,24.94434275,67.13907265,Dow
Dr. Uzma Nusrat,GYNAECOLOGY & OBSTETRICS,24.94434275,67.13907265,Dow
Prof. Jahan Ara Hasan,GYNAECOLOGY & OBSTETRICS,24.94434275,67.13907265,Dow
DR. SONIA NAQVI,GYNAECOLOGY & OBSTETRICS,24.81744784,67.00775898,Ziauddin Hospital
DR. REHANA YASMEEN,GYNAECOLOGY & OBSTETRICS,24.81744784,67.00775898,Ziauddin Hospital
Dr.HAFSA  SHEZAD,GYNAECOLOGY & OBSTETRICS,24.81744784,67.00775898,Ziauddin Hospital
DR. HAFSA SHEZAD,GYNAECOLOGY & OBSTETRICS,24.81744784,67.00775898,Ziauddin Hospital
DR. HUMA AHMED,GYNAECOLOGY & OBSTETRICS,24.81744784,67.00775898,Ziauddin Hospital
DR. SHAHNEELA MEMON,GYNAECOLOGY & OBSTETRICS,24.81744784,67.00775898,Ziauddin Hospital
DR. JAHAN ARA,GYNAECOLOGY & OBSTETRICS,24.81744784,67.00775898,Ziauddin Hospital
DR. HABIBA SHARAF ALI,GYNAECOLOGY & OBSTETRICS,24.81744784,67.00775898,Ziauddin Hospital
DR. ASHA MAHESH,GYNAECOLOGY & OBSTETRICS,24.81744784,67.00775898,Ziauddin Hospital
DR. SHAMA CHAUDHRY,GYNAECOLOGY & OBSTETRICS,24.81744784,67.00775898,Ziauddin Hospital
DR. SHAZIA SULTANA,GYNAECOLOGY & OBSTETRICS,24.81744784,67.00775898,Ziauddin Hospital
DR. AIJAZ FATIMA,GYNAECOLOGY & OBSTETRICS,24.81744784,67.00775898,Ziauddin Hospital
DR. ASHI ISLAM,GYNAECOLOGY & OBSTETRICS,24.81744784,67.00775898,Ziauddin Hospital
PROF. SADIQUA JAFAREY,GYNAECOLOGY & OBSTETRICS,24.81744784,67.00775898,Ziauddin Hospital
DR. NADIA NAWAZ,GYNAECOLOGY & OBSTETRICS,24.81744784,67.00775898,Ziauddin Hospital
DR.NIGHAT KAMAL,GYNAECOLOGY & OBSTETRICS,24.81744784,67.00775898,Ziauddin Hospital
Prof. Dr. Rubina Hussain / Dr . Huma Muzaffar,GYNAECOLOGY & OBSTETRICS,24.81744784,67.00775898,Ziauddin Hospital
DR UROOJ MALIK,GYNAECOLOGY & OBSTETRICS,24.81744784,67.00775898,Ziauddin Hospital
DR. NIGAR SADAF,GYNAECOLOGY & OBSTETRICS,24.81744784,67.00775898,Ziauddin Hospital
DR. UROOJ MALIK,GYNAECOLOGY & OBSTETRICS,24.81744784,67.00775898,Ziauddin Hospital
DR. OME KULSOOM,GYNAECOLOGY & OBSTETRICS,24.81744784,67.00775898,Ziauddin Hospital
DR. RAZIA A. SHAIKH,GYNAECOLOGY & OBSTETRICS,24.81744784,67.00775898,Ziauddin Hospital
DR. AISHA AMAN,GYNAECOLOGY & OBSTETRICS,24.81744784,67.00775898,Ziauddin Hospital
DR. HUMA MUZAFFAR,GYNAECOLOGY & OBSTETRICS,24.81744784,67.00775898,Ziauddin Hospital
DR. SUMBUL SOHAIL,GYNAECOLOGY & OBSTETRICS,24.81744784,67.00775898,Ziauddin Hospital
DR. SHAHINA ISHTIAQUE,GYNAECOLOGY & OBSTETRICS,24.81744784,67.00775898,Ziauddin Hospital
Muhammad Usman,HAEMATOLOGIST,24.89232084,67.07542773,Agha Khan
Qadeer Ahmed,HAEMATOLOGIST,24.89232084,67.07542773,Agha Khan
DR. FARRUKH ALI KHAN (HAEMATOLOGIST),HAEMATOLOGY,24.81744784,67.00775898,Ziauddin Hospital
DR. MUNIRA BORHANY,HAEMATOLOGY,24.81744784,67.00775898,Ziauddin Hospital
Dr. Nauman Hussain,HAND SURGEON,24.94434275,67.13907265,Dow
DR.ZEESHAN HYDER,HAPATOBILIARY & LIVER TRANSPLANT SURGEON,24.81744784,67.00775898,Ziauddin Hospital
Ms. Museera Ashfaq,HEALTH & FITNESS,24.89111874,67.06600414,Liaquat National
Dr. Faisal Qadir,HEART FAILURE,24.84691306,67.05618623,NMC
Dr. Azam Shafqat,HEART FAILURE,24.84691306,67.05618623,NMC
"SADIA SULTAN, DR.",HEMATOLOGIST,24.85369521,67.03996306,NICVD
"DANISH SHAKEEL, DR.",HEMATOLOGIST,24.85369521,67.03996306,NICVD
"NAILA ANJUM ZAHID, PROF.",HEMATOLOGIST,24.85369521,67.03996306,NICVD
Dr. Urooj haider,HEMATOLOGIST,24.91899398,67.06395372,Tabba Heart Institute
Prof. Dr. Syed Muhammad Irfan,HEMATOLOGY,24.89111874,67.06600414,Liaquat National
Dr. Naila Raza,HEMATOLOGY,24.89111874,67.06600414,Liaquat National
Saira Fatima,HISTOPATHOLOGIST,24.89232084,67.07542773,Agha Khan
Naila Kayani,HISTOPATHOLOGIST,24.89232084,67.07542773,Agha Khan
Sarosh Moeen,HISTOPATHOLOGIST,24.89232084,67.07542773,Agha Khan
Aisha Hassan Memon,HISTOPATHOLOGIST,24.89232084,67.07542773,Agha Khan
Sidra Arshad,HISTOPATHOLOGIST,24.89232084,67.07542773,Agha Khan
Muhammad Arif,HISTOPATHOLOGIST,24.89232084,67.07542773,Agha Khan
Nasir Ud Din,HISTOPATHOLOGIST,24.89232084,67.07542773,Agha Khan
Tamana Asghari,HISTOPATHOLOGIST,24.89232084,67.07542773,Agha Khan
Madiha Bilal Qureshi,HISTOPATHOLOGIST,24.89232084,67.07542773,Agha Khan
Rashida Ahmed,HISTOPATHOLOGIST,24.89232084,67.07542773,Agha Khan
Mohammad Khurram Minhas,HISTOPATHOLOGIST,24.89232084,67.07542773,Agha Khan
Syeda Samia Fatima,HISTOPATHOLOGIST,24.89232084,67.07542773,Agha Khan
Shahid Pervez,HISTOPATHOLOGIST,24.89232084,67.07542773,Agha Khan
Rabeea Khalil,HISTOPATHOLOGIST,24.89232084,67.07542773,Agha Khan
Zeeshan Uddin,HISTOPATHOLOGIST,24.89232084,67.07542773,Agha Khan
Zoonish Ashfaq,HISTOPATHOLOGIST,24.89232084,67.07542773,Agha Khan
Dr. Asif Imam,IMMUNOLOGIST & ALLERGIST,24.81441837,67.02243839,South City Hospital
"AISHA ILYAS, DR.",INFECTION DISEASES,24.85369521,67.03996306,NICVD
DR. JAMIL MUQTADIR (SUK),INFECTION DISEASES,24.81744784,67.00775898,Ziauddin Hospital
DR. SHOBHA LUXMI,INFECTION DISEASES,24.81744784,67.00775898,Ziauddin Hospital
DR. JAMIL MUQTADIR,INFECTION DISEASES,24.81744784,67.00775898,Ziauddin Hospital
DR. MUHAMMAD OSAMA REHMAN,INFECTION DISEASES,24.81744784,67.00775898,Ziauddin Hospital
DR. FARZANA BATOOL,INFECTION DISEASES,24.81744784,67.00775898,Ziauddin Hospital
Dr. Tehreem Ansair,INFECTIOUS DISEASES,24.94434275,67.13907265,Dow
Dr. Beenish Syed,INFECTIOUS DISEASES,24.94434275,67.13907265,Dow
Dr. Mehreen Fatima,INFECTIOUS DISEASES,24.94434275,67.13907265,Dow
Dr. Samreen Sarfaraz,INFECTIOUS DISEASES,24.8176517,67.11176696,Indus
Dr. Aneela Hussain,INFECTIOUS DISEASES,24.8176517,67.11176696,Indus
Dr. Aamir Sikander Kazi,INFECTIOUS DISEASES,24.8176517,67.11176696,Indus
Aisha Ilyas,INFECTIOUS DISEASES,24.89232084,67.07542773,Agha Khan
Iffat Khanum,INFECTIOUS DISEASES,24.89232084,67.07542773,Agha Khan
Azizullah Khan Dhiloo,INFECTIOUS DISEASES,24.89232084,67.07542773,Agha Khan
Sara Ahmed,INFECTIOUS DISEASES,24.89232084,67.07542773,Agha Khan
Kiren Habib,INFECTIOUS DISEASES,24.89232084,67.07542773,Agha Khan
Bushra Jamil,INFECTIOUS DISEASES,24.89232084,67.07542773,Agha Khan
Faisal Mahmood,INFECTIOUS DISEASES,24.89232084,67.07542773,Agha Khan
Nosheen Nasir,INFECTIOUS DISEASES,24.89232084,67.07542773,Agha Khan
Dr. Azizullah Khan Dhiloo,INFECTIOUS DISEASES,24.91899398,67.06395372,Tabba Heart Institute
Dr. Shamim Kausar,INTERNIST,24.89111874,67.06600414,Liaquat National
Dr. Shameem Behram Khan,INTERNIST,24.89111874,67.06600414,Liaquat National
Dr. Samar Abbas Jaffri,INTERNIST,24.89111874,67.06600414,Liaquat National
Dr. Muhammad Owais Khan,INTERNIST,24.89111874,67.06600414,Liaquat National
Dr. Zunairah Rais,INTERNIST,24.89111874,67.06600414,Liaquat National
Dr. Miray Hassan,INTERNIST,24.89111874,67.06600414,Liaquat National
Dr. Sidra Rauf,INTERNIST,24.89111874,67.06600414,Liaquat National
Dr. Syeda Nosheen Zehra,INTERNIST,24.89111874,67.06600414,Liaquat National
Prof. Dr. Kamal Ahmed,INTERNIST,24.89111874,67.06600414,Liaquat National
Prof. Dr. Karim Ullah Makki,INTERNIST,24.89111874,67.06600414,Liaquat National
Dr. Zunaira Aamir,INTERNIST,24.8176517,67.11176696,Indus
Dr. Muhammad Junaid Patel,INTERNIST,24.8176517,67.11176696,Indus
Dr. Lubna Abbasi,INTERNIST,24.8176517,67.11176696,Indus
Dr. Muneer Sadiq,INTERNIST,24.8176517,67.11176696,Indus
Dr. Danish Shakeel,INTERNIST,24.8176517,67.11176696,Indus
Dr. Fivzia Farooq Herekar,INTERNIST,24.8176517,67.11176696,Indus
Dr. Shaheena Begum,INTERNIST,24.91899398,67.06395372,Tabba Heart Institute
Dr. Syeda Nosheen Zehra,INTERNIST,24.91899398,67.06395372,Tabba Heart Institute
Dr. Dania Amir,INTERNIST,24.91899398,67.06395372,Tabba Heart Institute
Dr. Zunaira Jalil,INTERNIST,24.81441837,67.02243839,South City Hospital
Dr. Dania Amir,INTERNIST,24.81441837,67.02243839,South City Hospital
Prof. Dr. Ayesha Nageen,INTERNIST,24.81441837,67.02243839,South City Hospital
Dr. Junaid Patel,INTERNIST,24.81441837,67.02243839,South City Hospital
Dr. Moinuddin Khan,INTERVENTIONAL CARDIOLOGIST,24.91899398,67.06395372,Tabba Heart Institute
"IRFAN AMJAD LUTFI, DR.",INTERVENTIONAL RADIOLOGIST,24.85369521,67.03996306,NICVD
"MUHAMMAD MISBAH TAHIR, DR.",INTERVENTIONAL RADIOLOGIST,24.85369521,67.03996306,NICVD
"MUHAMMAD SHOAIB NASIR ALI KHAN, DR.",INTERVENTIONAL RADIOLOGIST,24.85369521,67.03996306,NICVD
Waqas Ahmed Khan,MEDICAL ONCOLOGIST,24.89232084,67.07542773,Agha Khan
Ghulam Haider,MEDICAL ONCOLOGIST,24.89232084,67.07542773,Agha Khan
Yasmin Abdul Rashid,MEDICAL ONCOLOGIST,24.89232084,67.07542773,Agha Khan
Munira Moosajee,MEDICAL ONCOLOGIST,24.89232084,67.07542773,Agha Khan
Adeeba Zaki,MEDICAL ONCOLOGIST,24.89232084,67.07542773,Agha Khan
Azmina Tajdin Valimohd,MEDICAL ONCOLOGIST,24.89232084,67.07542773,Agha Khan
Dr. Muhammad Afzal,MEDICAL ONCOLOGIST,24.81441837,67.02243839,South City Hospital
Dr. Azmina Tajdin Wali Mohammad,MEDICAL ONCOLOGIST,24.81441837,67.02243839,South City Hospital
Dr. Qutab,MEDICINE,24.94434275,67.13907265,Dow
Dr. Shayan,MEDICINE,24.94434275,67.13907265,Dow
Dr. Afshan Siddiqui,MEDICINE,24.94434275,67.13907265,Dow
Dr. Salma Salman,MEDICINE,24.94434275,67.13907265,Dow
Dr. Asif Shaikh,MEDICINE,24.94434275,67.13907265,Dow
Dr. Nida Sajjid,MEDICINE,24.94434275,67.13907265,Dow
Dr. Nargis Khan,MEDICINE,24.94434275,67.13907265,Dow
Dr. Syed Muhammad Hassan,MEDICINE,24.94434275,67.13907265,Dow
Prof. Darshan Kumar,MEDICINE,24.94434275,67.13907265,Dow
Prof. Akhter Ali Baloch,MEDICINE,24.94434275,67.13907265,Dow
Prof. Iftekhar Ahmed,MEDICINE,24.94434275,67.13907265,Dow
Dr. Zill E Huma,MEDICINE,24.94434275,67.13907265,Dow
Ms. Sumyya Rasheed,PSYCHIATRIST,24.89111874,67.06600414,Liaquat National
Mr. Ahmer Zuberi,PSYCHIATRIST,24.89111874,67.06600414,Liaquat National
Mr. Wajahat  Ghani,PSYCHIATRIST,24.89111874,67.06600414,Liaquat National
Dr. Iqtidar Taufiq,PSYCHIATRIST,24.89111874,67.06600414,Liaquat National
Ms. Sadia Hamid,PSYCHIATRIST,24.89111874,67.06600414,Liaquat National
Asghar Javaid,MICROBIOLOGIST,24.89232084,67.07542773,Agha Khan
Najia Bano Ghanchi,MICROBIOLOGIST,24.89232084,67.07542773,Agha Khan
Imran Ahmed,MICROBIOLOGIST,24.89232084,67.07542773,Agha Khan
Mohammad Zeeshan,MICROBIOLOGIST,24.89232084,67.07542773,Agha Khan
Kausar Jabeen,MICROBIOLOGIST,24.89232084,67.07542773,Agha Khan
Seema Irfan,MICROBIOLOGIST,24.89232084,67.07542773,Agha Khan
Zahra Hasan,MOLECULAR PATHOLOGIST,24.89232084,67.07542773,Agha Khan
Asghar Nasir,MOLECULAR PATHOLOGIST,24.89232084,67.07542773,Agha Khan
Tariq Moatter,MOLECULAR PATHOLOGIST,24.89232084,67.07542773,Agha Khan
Zeeshan Ansar Ahmed,MOLECULAR PATHOLOGIST,24.89232084,67.07542773,Agha Khan
Dr. Syed Muzaffar Saleem,NEONATAL MEDICINE,24.8176517,67.11176696,Indus
Dr. Durr E Shahwar Khan,NEONATAL MEDICINE,24.8176517,67.11176696,Indus
Dr. Naila Nizami,NEONATAL MEDICINE,24.8176517,67.11176696,Indus
Dr. Syed Rehan Ali,NEONATOLOGIST,24.81441837,67.02243839,South City Hospital
Dr. Sagheer Ahmed,NEONATOLOGIST,24.81441837,67.02243839,South City Hospital
"MOZAMMIL HUSSAIN OSMANI, PROF.",NEPHROLOGIST,24.85369521,67.03996306,NICVD
"BILAL JAMIL, DR.",NEPHROLOGIST,24.85369521,67.03996306,NICVD
"AZIB AFTAB, DR.",NEPHROLOGIST,24.85369521,67.03996306,NICVD
"SALMAN IMTIAZ, DR.",NEPHROLOGIST,24.85369521,67.03996306,NICVD
Dr. Muhammad Nadeem Ehsan,NEPHROLOGIST,24.94434275,67.13907265,Dow
Dr. Tassaduq,NEPHROLOGIST,24.94434275,67.13907265,Dow
Dr. Faiza Saeed,NEPHROLOGIST,24.8176517,67.11176696,Indus
Dr. Javeria Chughtai,NEPHROLOGIST,24.8176517,67.11176696,Indus
Dr. Shoukat,NEPHROLOGIST,24.8176517,67.11176696,Indus
Dr. Salman Imtiaz,NEPHROLOGIST,24.8176517,67.11176696,Indus
Kunwer Naveed Mukhtar,NEPHROLOGIST,24.89232084,67.07542773,Agha Khan
Mehdi Mushtaq,NEPHROLOGIST,24.89232084,67.07542773,Agha Khan
Farah Gul Khan,NEPHROLOGIST,24.89232084,67.07542773,Agha Khan
Sonia Yaqub,NEPHROLOGIST,24.89232084,67.07542773,Agha Khan
Syed Mansoor Shah,NEPHROLOGIST,24.89232084,67.07542773,Agha Khan
Samina Shamim,NEPHROLOGIST,24.89232084,67.07542773,Agha Khan
Dr. Abdul Manan Junejo,NEPHROLOGIST,24.81441837,67.02243839,South City Hospital
Dr. Azib Aftab,NEPHROLOGIST,24.81441837,67.02243839,South City Hospital
Dr. Raees Farhan Mushtaq,NEPHROLOGIST,24.81441837,67.02243839,South City Hospital
Dr. Asif Mehdi,NEPHROLOGIST,24.91899398,67.06395372,Tabba Heart Institute
Dr. Farzana Adnan,NEPHROLOGIST,24.89111874,67.06600414,Liaquat National
Dr. Fahad Nasim,NEPHROLOGIST,24.89111874,67.06600414,Liaquat National
Dr. Naila Asif,NEPHROLOGIST,24.89111874,67.06600414,Liaquat National
Prof. Dr. Kunwar Naveed Mukhtar,NEPHROLOGIST,24.89111874,67.06600414,Liaquat National
Dr. Sumbul Nasir Mahmood,NEPHROLOGIST,24.91899398,67.06395372,Tabba Heart Institute
Dr. Bilal Jamil,NEPHROLOGIST,24.91899398,67.06395372,Tabba Heart Institute
Dr. Ameen Zubair,NEPHROLOGIST,24.91899398,67.06395372,Tabba Heart Institute
Dr. Kulsoom Mansoor,NEPHROLOGIST,24.91899398,67.06395372,Tabba Heart Institute
Dr. Najia Hameed,NEPHROLOGIST,24.91899398,67.06395372,Tabba Heart Institute
DR.MEHWISH QAMAR,NEPHROLOGIST,24.81744784,67.00775898,Ziauddin Hospital
DR.SAJID ALI LASHARI,NEPHROLOGIST,24.81744784,67.00775898,Ziauddin Hospital
DR BILQUEES SABA,NEPHROLOGIST,24.81744784,67.00775898,Ziauddin Hospital
DR. BILQUEES SABA,NEPHROLOGIST,24.81744784,67.00775898,Ziauddin Hospital
DR. SAPNA BAI,NEPHROLOGIST,24.81744784,67.00775898,Ziauddin Hospital
DR. MUHAMMAD TASSADUQ KHAN,NEPHROLOGIST,24.81744784,67.00775898,Ziauddin Hospital
DR. FAIZA SOHAIL,NEPHROLOGIST,24.81744784,67.00775898,Ziauddin Hospital
DR. SUMBAL NASIR MAHMOOD,NEPHROLOGIST,24.81744784,67.00775898,Ziauddin Hospital
DR. SYED ALI MOHSIN,NEPHROLOGIST,24.81744784,67.00775898,Ziauddin Hospital
DR. KANEEZ ZEHRA,NEPHROLOGIST,24.81744784,67.00775898,Ziauddin Hospital
DR. IRFAN ALI SHAH,NEURO & SPINAL SURGEON,24.81744784,67.00775898,Ziauddin Hospital
DR. TARIQ MUHAMMAD,NEURO & SPINAL SURGEON,24.81744784,67.00775898,Ziauddin Hospital
DR. INAYAT ALI KHAN,NEURO & SPINAL SURGEON,24.81744784,67.00775898,Ziauddin Hospital
DR. ATIQ AHMED KHAN,NEURO & SPINAL SURGEON,24.81744784,67.00775898,Ziauddin Hospital
DR. ISHFAQUE SIMIAR,NEURO & SPINAL SURGEON,24.81744784,67.00775898,Ziauddin Hospital
DR. ATHAR MUNIRUDDIN SIDDIQUI,NEURO & SPINAL SURGEON,24.81744784,67.00775898,Ziauddin Hospital
PROF. RAZA HAIDER RIZVI,NEURO & SPINAL SURGEON,24.81744784,67.00775898,Ziauddin Hospital
DR. MOHSIN QADEER,NEURO & SPINAL SURGEON,24.81744784,67.00775898,Ziauddin Hospital
DR. HAFIZA FATIMA AZIZ,NEURO & SPINAL SURGEON,24.81744784,67.00775898,Ziauddin Hospital
DR. ABDUL NAVEED KHAN,NEURO & SPINAL SURGEON,24.81744784,67.00775898,Ziauddin Hospital
SAAD AKHTAR KHAN,NEURO & SPINAL SURGEON,24.81744784,67.00775898,Ziauddin Hospital
DR. NAJMUS SAQIB ANSARI,NEURO & SPINAL SURGEON,24.81744784,67.00775898,Ziauddin Hospital
"FEROZA SALEEM, DR.",NEURO PSYCHIATRIST,24.85369521,67.03996306,NICVD
"MUHAMMAD ABDULLAH, PROF.",NEURO PSYCHIATRIST,24.85369521,67.03996306,NICVD
"MUBASHIRA HASHMI, DR.",NEURO PSYCHIATRIST,24.85369521,67.03996306,NICVD
"ASFIA IRFAN, DR.",NEURO PSYCHIATRIST,24.85369521,67.03996306,NICVD
"KHALID SHER, DR.",NEURO PSYCHIATRIST,24.85369521,67.03996306,NICVD
"NAILA SHAHBAZ, PROF.",NEURO PSYCHIATRIST,24.85369521,67.03996306,NICVD
"INAM E KHUDA, DR.",NEURO PSYCHIATRIST,24.85369521,67.03996306,NICVD
"NASEER AHMED SHAIKH, DR.",NEURO PSYCHIATRIST,24.85369521,67.03996306,NICVD
"BHOJO A. KHEALANI, DR.",NEURO PSYCHIATRIST,24.85369521,67.03996306,NICVD
"ZOHAIB SOHAIL, DR.",NEURO PSYCHIATRIST,24.85369521,67.03996306,NICVD
"AYESHA UQUAILY, DR.",NEURO PSYCHIATRIST,24.85369521,67.03996306,NICVD
"MUHAMMAD MUNIR HAMIRANI, DR.",NEURO PSYCHIATRIST,24.85369521,67.03996306,NICVD
"IRSA HYDER SHAIKH, DR.",NEURO PSYCHIATRIST,24.85369521,67.03996306,NICVD
"M. IQBAL AFRIDI, PROF.",NEURO PSYCHIATRIST,24.85369521,67.03996306,NICVD
"SALMAN Y. SHARIF, PROF.",NEURO SURGEON,24.85369521,67.03996306,NICVD
"ABDUL NAVEED KHAN, DR.",NEURO SURGEON,24.85369521,67.03996306,NICVD
"IQTIDAR HAMID BHATTI, PROF.",NEURO SURGEON,24.85369521,67.03996306,NICVD
"MUHAMMAD ASIM KHAN REHMANI, DR.",NEURO SURGEON,24.85369521,67.03996306,NICVD
"MOHSIN QADEER, DR.",NEURO SURGEON,24.85369521,67.03996306,NICVD
"JUNAID ASHRAF, PROF.",NEURO SURGEON,24.85369521,67.03996306,NICVD
"BADAR UDDIN UJJAN, DR.",NEURO SURGEON,24.85369521,67.03996306,NICVD
Dr. Ahmed Irfan,NEURO SURGEON,24.94434275,67.13907265,Dow
Dr. Irfan Lutfi,NEUROLOGIST,24.84691306,67.05618623,NMC
Dr. Muhammad Hassan Shaikh,NEUROLOGIST,24.94434275,67.13907265,Dow
Dr. Maryum Javed,NEUROLOGIST,24.94434275,67.13907265,Dow
Dr. Inam E Khuda,NEUROLOGIST,24.94434275,67.13907265,Dow
Dr. Jawwad-us-Salam,NEUROLOGIST,24.94434275,67.13907265,Dow
Dr. Saira Abbas,NEUROLOGIST,24.94434275,67.13907265,Dow
Dureshahwar Kanwar,NEUROLOGIST,24.89232084,67.07542773,Agha Khan
Sarwar Siddiqui,NEUROLOGIST,24.89232084,67.07542773,Agha Khan
Owais Hashmat,NEUROLOGIST,24.89232084,67.07542773,Agha Khan
Aziz Sonawalla,NEUROLOGIST,24.89232084,67.07542773,Agha Khan
Nadir Ali Syed,NEUROLOGIST,24.89232084,67.07542773,Agha Khan
Fowzia Siddiqui,NEUROLOGIST,24.89232084,67.07542773,Agha Khan
Saad Shafqat,NEUROLOGIST,24.89232084,67.07542773,Agha Khan
Nadeem Ahmed Memon,NEUROLOGIST,24.89232084,67.07542773,Agha Khan
Hazim Muhammad Yousuf Brohi,NEUROLOGIST,24.89232084,67.07542773,Agha Khan
Qamar-Un-Nissa Mukhtar,NEUROLOGIST,24.89232084,67.07542773,Agha Khan
Bhojo Asumal Khealani,NEUROLOGIST,24.89232084,67.07542773,Agha Khan
Muhammad Shahid Mustafa,NEUROLOGIST,24.89232084,67.07542773,Agha Khan
Ayeesha Kamran Kamal,NEUROLOGIST,24.89232084,67.07542773,Agha Khan
Sara Khan,NEUROLOGIST,24.89232084,67.07542773,Agha Khan
Mohammad Wasay,NEUROLOGIST,24.89232084,67.07542773,Agha Khan
Dr. Nadir Ali Syed,NEUROLOGIST,24.81441837,67.02243839,South City Hospital
Dr. Mughis Sherani,NEUROLOGIST,24.81441837,67.02243839,South City Hospital
Dr. Jai Singh Rana,NEUROLOGIST,24.81441837,67.02243839,South City Hospital
Dr. Sidra Khalid,NEUROLOGIST,24.94434275,67.13907265,Dow
Dr. Hazim M. Yousuf Brohi,NEUROLOGIST,24.89111874,67.06600414,Liaquat National
Dr. Feroza Saleem,NEUROLOGIST,24.89111874,67.06600414,Liaquat National
Dr. Naveed Uddin Ahmed,NEUROLOGIST,24.89111874,67.06600414,Liaquat National
Dr. Rajesh Kumar,NEUROLOGIST,24.89111874,67.06600414,Liaquat National
Dr. Syed Ahmed Asif,NEUROLOGIST,24.89111874,67.06600414,Liaquat National
Dr. Saba Zaidi,NEUROLOGIST,24.89111874,67.06600414,Liaquat National
Dr. Asad Akram Faruqi,NEUROLOGIST,24.91899398,67.06395372,Tabba Heart Institute
Dr. Qurat ul Ain,NEUROLOGIST,24.91899398,67.06395372,Tabba Heart Institute
Dr. Monika Kumari,NEUROLOGIST,24.91899398,67.06395372,Tabba Heart Institute
Dr. Sundus Mehtab Shafee,NEUROLOGIST,24.91899398,67.06395372,Tabba Heart Institute
